_time,bad_hall_sequence,bridge_pwm_flag,bus_current,bus_current_flag,bus_voltage,bus_voltage_lower_limit_flag,bus_voltage_upper_limit_flag,config_read_error,current_setpoint,dc_bus_overvoltage,desired_velocity,heat_sink_temp_flag,heatsink_temperature,hw_overcurrent,motor_current_flag,motor_temperature,motor_velocity,phase_a_current,phase_b_current,sw_overcurrent,undervoltage_lockout,vehicle_velocity,velocity_flag,watchdog_reset
2023-09-30T22:53:40Z,0.0,0.0,4.79487776756287,0.0,104.368449529012,0.0,0.0,0.0,0.544329974042383,0.0,-8.04347826086956,0.0,22.5043029785156,0.0,0.829268292682927,31.3702697753906,-40.5334722201029,35.2264474232992,37.4546579784817,0.0,0.0,-0.976270794868469,0.0,0.0
2023-09-30T22:53:50Z,0.0,0.022222222222222,5.53470416502519,0.0,104.163732702082,0.0,0.0,0.0,0.542899945408714,0.0,-6.22448979591837,0.0,22.7970275878906,0.0,0.622222222222222,31.2159729003906,-38.6623973846436,42.2389116287232,43.6641012191773,0.0,0.0,-0.931204915046692,0.0,0.0
2023-09-30T22:54:00Z,0.0,0.045454545454546,7.82401347160339,0.0,103.574731190999,0.022727272727273,0.0,0.0,0.61758277517684,0.0,-6.80851063829787,0.0,23.0055236816406,0.0,0.613636363636364,31.2374572753906,-46.2502604782581,37.5377408663432,35.3845596313477,0.0,0.0,-1.11396273486316,0.0,0.0
2023-09-30T22:54:10Z,0.0,0.0,9.8926006158193,0.0,103.375713348389,0.068181818181818,0.0,0.0,0.513240137772465,0.0,-7.38636363636364,0.0,23.5499572753906,0.0,0.727272727272727,31.3478088378906,-44.5857056511773,37.7672150929769,38.5020109812419,0.0,0.0,-1.07387105623881,0.0,0.0
2023-09-30T22:54:20Z,0.0,0.159090909090909,22.6810097013201,0.0,101.656593867711,0.068181818181818,0.0,0.0,0.836636962196262,0.0,-8.65979381443299,0.0,23.760243733724,0.0,0.659090909090909,31.2599182128906,-116.690887996129,61.610298701695,64.4053546360561,0.0,0.0,-2.81056370053972,0.0,0.0
2023-09-30T22:54:30Z,0.0,0.0,26.4587965011597,0.0,100.91713142395,0.022727272727273,0.0,0.0,0.840540820238541,0.0,-8.46938775510204,0.0,24.1178283691406,0.0,0.818181818181818,31.1710510253906,-133.121337890625,66.9118209838867,67.8268371582031,0.0,0.0,-3.20630009969076,0.0,0.0
2023-09-30T22:54:40Z,0.0,0.022222222222222,18.6584336636098,0.0,101.740919012772,0.0,0.0,0.0,0.743899274067953,0.0,-7.7,0.0,25.0270080566406,0.0,0.733333333333333,31.3258361816406,-130.053510665894,49.9478969573975,51.5970532553537,0.0,0.0,-3.13240978121757,0.0,0.0
2023-09-30T22:54:50Z,0.0,0.088888888888889,19.849536895752,0.0,101.599271138509,0.044444444444445,0.0,0.0,0.695236680118124,0.0,-8.58695652173913,0.0,25.3028869628906,0.0,0.733333333333333,31.5030822753906,-126.024835205078,60.1850484609604,60.9845118522644,0.0,0.0,-3.03537690639496,0.0,0.0
2023-09-30T22:55:00Z,0.0,0.0,18.7047365733555,0.0,101.557304382324,0.044444444444445,0.0,0.0,0.77961416170001,0.0,-7.91666666666667,0.0,25.9200744628906,0.0,0.777777777777778,31.3478088378906,-129.768648783366,51.272049109141,52.2390042940776,0.0,0.0,-3.1255487203598,0.0,0.0
2023-09-30T22:55:10Z,0.0,0.075,19.0258767604828,0.0,101.443549346924,0.025,0.0,0.0,0.659143149548647,0.0,-7.14285714285714,0.0,,0.0,0.6,,-139.712168375651,44.3015654881795,46.1995727221171,0.0,0.0,-3.36504383881887,0.0,0.0
2023-09-30T22:55:20Z,0.0,0.068965517241379,18.4721399307251,0.0,101.339958953857,0.0,0.0,0.0,0.804758222773671,0.0,-8.125,0.0,26.8614807128906,0.0,0.586206896551724,31.1360900878906,-132.737710952759,63.2330008612739,64.5163731045193,0.0,0.0,-3.19706025719643,0.068965517241379,0.0
2023-09-30T22:55:30Z,0.0,0.0625,20.4305542839898,0.0,101.131445142958,0.0,0.0,0.0,0.832356174786886,0.0,-8.33333333333333,0.0,27.4420471191406,0.0,0.6875,31.0392150878906,-135.694042024158,66.7428403581892,67.2874254499163,0.0,0.0,-3.26826511110578,0.0,0.0
2023-09-30T22:55:40Z,0.0,0.0,15.1917095184326,0.0,101.637926202071,0.0,0.0,0.0,0.319224191690559,0.0,-3.28358208955224,0.0,27.9093322753906,0.0,0.395833333333333,30.8111877441406,-120.677052089146,38.3561586652483,38.0872962134225,0.0,0.0,-2.90657273360661,0.0,0.0
2023-09-30T22:55:50Z,0.0,0.0,0.0,0.0,103.683858369526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1219787597656,0.0,0.0,31.0721740722656,0.0,0.1953125,0.239205360412598,0.0,0.0,0.0,0.0,0.0
2023-09-30T22:56:00Z,0.0,0.0,0.0,0.0,103.848445129395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9273986816406,0.0,0.0,30.7582092285156,0.0,0.300896167755127,0.291883945465088,0.0,0.0,0.0,0.0,0.0
2023-09-30T22:56:10Z,0.0,0.0,0.0,0.0,103.929081967002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7159729003906,0.0,0.0,30.2095554896763,0.0,0.218367576599121,0.323891639709473,0.0,0.0,0.0,0.0,0.0
2023-09-30T22:56:20Z,0.0,0.0,0.0,0.0,104.001961602105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5409729003906,0.0,0.0,29.9226135253906,0.0,,,0.0,0.0,0.0,0.0,0.0
2023-09-30T22:56:30Z,0.0,0.0,0.0,0.0,104.05729760064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3402753557478,0.0,0.0,30.040052141462,0.0,0.25743842124939,0.353336334228516,0.0,0.0,0.0,0.0,0.0
2023-09-30T22:56:40Z,0.0,0.0,0.0,0.0,104.116389804416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.190907796224,0.0,0.0,30.2765197753906,0.0,0.202959775924683,0.311076641082764,0.0,0.0,0.0,0.0,0.0
2023-09-30T22:56:50Z,0.0,0.0,0.0,0.0,104.154164995466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0548400878906,0.0,0.0,30.3515930175781,0.0,0.278019905090332,0.295561552047729,0.0,0.0,0.0,0.0,0.0
2023-09-30T22:57:00Z,0.0,0.0,0.0,0.0,104.199913872613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9187723795573,0.0,0.0,30.4230041503906,0.0,0.273409485816956,0.294363498687744,0.0,0.0,0.0,0.0,0.0
2023-09-30T22:57:10Z,0.0,0.0,0.0,0.0,104.231986454555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7916564941406,0.0,0.0,30.4504699707031,0.0,0.216484069824219,0.311102867126465,0.0,0.0,0.0,0.0,0.0
2023-09-30T22:57:20Z,0.0,0.0,0.0,0.0,104.227324962616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6842346191406,0.0,0.0,30.5823059082031,0.0,0.166714191436768,0.255668163299561,0.0,0.0,0.0,0.0,0.0
2023-09-30T22:57:30Z,0.0,0.0,0.0,0.0,104.253226430793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5467020670573,0.0,0.0,30.5987854003906,0.0,0.281491279602051,0.264039039611816,0.0,0.0,0.0,0.0,0.0
2023-09-30T22:57:40Z,0.0,0.0,0.0,0.0,104.282771809896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4327697753906,0.0,0.0,30.6427307128906,0.0,0.247294562203544,0.333677019391741,0.0,0.0,0.0,0.0,0.0
2023-09-30T22:57:50Z,0.0,0.0,0.0,0.0,104.317569732666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3111877441406,0.0,0.0,30.8038635253906,0.0,0.232108434041341,0.26859442392985,0.0,0.0,0.0,0.0,0.0
2023-09-30T22:58:00Z,0.0,0.0,0.0,0.0,104.320555743049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2189025878906,0.0,0.0,30.9288635253906,0.0,0.258560180664062,0.342044830322266,0.0,0.0,0.0,0.0,0.0
2023-09-30T22:58:10Z,0.0,0.0,0.0,0.0,104.322403971354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.104970296224,0.0,0.0,30.9659729003906,0.0,0.228714942932129,0.363230705261231,0.0,0.0,0.0,0.0,0.0
2023-09-30T22:58:20Z,0.0,0.0,0.0,0.0,104.328229904175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0195753309462,0.0,0.0,30.9610900878906,0.0,0.240159034729004,0.312678019205729,0.0,0.0,0.0,0.0,0.0
2023-09-30T22:58:30Z,0.0,0.0,0.0,0.0,104.322408502752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9343973795573,0.0,0.0,31.0611877441406,0.0,0.264859199523926,0.252680778503418,0.0,0.0,0.0,0.0,0.0
2023-09-30T22:58:40Z,0.0,0.0,0.0,0.0,104.333077112834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8419494628906,0.0,0.0,31.1417541503906,0.0,0.223690271377563,0.320333242416382,0.0,0.0,0.0,0.0,0.0
2023-09-30T22:58:50Z,0.0,0.0,0.479646523793538,0.0,104.310117085775,0.0,0.0,0.0,0.072624836839279,0.0,-1.83673469387755,0.0,25.7323791503906,0.0,0.204081632653061,31.0743713378906,-0.30932942032814,0.300041834513346,0.287079811096191,0.0,0.0,-0.007450368022546,0.0,0.0
2023-09-30T22:59:00Z,0.0,0.0,2.11681789822049,0.0,104.118742624919,0.0,0.0,0.0,0.408679411030914,0.0,-9.6875,0.0,25.678212483724,0.0,0.978260869565217,31.1710510253906,-25.9648482582786,26.3921020507812,26.6216136932373,0.0,0.0,-0.625377541238611,0.0,0.0
2023-09-30T22:59:10Z,0.0,0.0,1.69663627942403,0.0,104.134297688802,0.0,0.0,0.0,0.280236137540972,0.0,-9.375,0.0,25.777821858724,0.0,0.955555555555556,30.936024983724,-29.6180168498646,18.9618786176046,19.159329255422,0.0,0.0,-0.713366102088581,0.0,0.0
2023-09-30T22:59:20Z,0.0,0.0,2.15251445770264,0.0,104.064044698079,0.0,0.0,0.0,0.288888888474968,0.0,-10.0,0.0,25.8241271972656,0.0,1.0,30.5218811035156,-34.9219239552816,20.5823396046956,21.0639553070068,0.0,0.0,-0.841113613711463,0.0,0.0
2023-09-30T22:59:30Z,0.0,0.0,2.35128836198287,0.0,104.017652338201,0.0,0.0,0.0,0.349284359294435,0.0,-8.49462365591398,0.0,25.8917541503906,0.0,0.844444444444444,30.1446838378906,-31.7473352432251,26.5060426712036,25.7229874610901,0.0,0.0,-0.76465191245079,0.0,0.0
2023-09-30T22:59:40Z,0.0,0.0,2.28563484392668,0.0,104.019778603002,0.0,0.0,0.0,0.380827337068816,0.0,-8.53932584269663,0.0,26.0193583170573,0.0,0.86,29.8673400878906,-28.3575627009074,37.9815437316895,37.5895973205566,0.0,0.0,-0.683007374405861,0.0,0.0
2023-09-30T22:59:50Z,0.0,0.0,3.04910659790039,0.0,103.899997965495,0.0,0.0,0.0,0.325803207175941,0.0,-7.55102040816327,0.0,26.0763244628906,0.0,0.785714285714286,29.5896708170573,-38.4018845876058,21.4854848649767,21.5288821326362,0.0,0.0,-0.924930349985758,0.0,0.0
2023-09-30T23:00:00Z,0.0,0.0,2.88244618309869,0.0,103.909784952799,0.0,0.0,0.0,0.226066937195043,0.0,-5.35353535353535,0.0,26.1417541503906,0.0,0.555555555555556,29.7038635253906,-40.6063379560198,9.80526240666707,10.1032377878825,0.0,0.0,-0.978025819574084,0.0,0.0
2023-09-30T23:00:10Z,0.0,0.0,3.62542867660522,0.0,103.898823261261,0.0,0.0,0.0,0.393402098251196,0.0,-9.26315789473684,0.0,26.1866760253906,0.0,0.895833333333333,30.1263732910156,-45.9612566630046,26.4726114273071,26.0773609161377,0.0,0.0,-1.10700198014577,0.0,0.0
2023-09-30T23:00:20Z,0.0,0.0,3.90857999975031,0.0,104.076963944869,0.0,0.0,0.0,0.34709621505231,0.0,-9.89247311827957,0.0,26.2618713378906,0.0,0.980769230769231,30.2032775878906,-53.0232137044271,29.8171753883362,29.4780673980713,0.0,0.0,-1.27709305286407,0.0,0.0
2023-09-30T23:00:30Z,0.0,0.0,2.41739329169778,0.0,104.136099422679,0.0,0.0,0.0,0.245849360573165,0.0,-6.48936170212766,0.0,26.3043518066406,0.0,0.707317073170732,30.2032775878906,-47.5253284999303,15.149050951004,14.316268603007,0.0,0.0,-1.14467347945486,0.0,0.0
2023-09-30T23:00:40Z,0.0,0.0,4.09815687882273,0.0,104.075423391242,0.0,0.0,0.0,0.495287214250614,0.0,-10.0,0.0,26.3468322753906,0.0,1.0,29.9947814941406,-38.3851262872869,29.1275565624237,31.3005330562592,0.0,0.0,-0.9245267347856,0.0,0.0
2023-09-30T23:00:50Z,0.0,0.022727272727273,2.29593753814697,0.0,104.119464619954,0.0,0.0,0.0,0.158864501111134,0.0,-4.54545454545455,0.0,26.4757385253906,0.0,0.431818181818182,29.5899963378906,-43.4599321538752,10.1108766902577,9.54365504871715,0.0,0.0,-1.04675619168715,0.0,0.0
2023-09-30T23:01:00Z,0.0,0.0,0.519279071262905,0.0,104.178795405797,0.0,0.0,0.0,0.134690176478494,0.0,-4.18367346938776,0.0,26.4470926920573,0.0,0.490196078431373,29.4591369628906,-30.485658009847,6.50383806228638,7.05187940597534,0.0,0.0,-0.734263737996419,0.0,0.0
2023-09-30T23:01:10Z,0.0,0.0,0.0,0.0,104.216002873012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3898010253906,0.0,0.0,29.6334533691406,-1.95706844329834,0.242209434509277,0.307933489481608,0.0,0.0,-0.047137062996626,0.0,0.0
2023-09-30T23:01:20Z,0.0,0.0,0.0,0.0,104.234953138563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3038635253906,0.0,0.0,29.8966369628906,0.0,0.262948870658875,0.260472297668457,0.0,0.0,0.0,0.0,0.0
2023-09-30T23:01:30Z,0.0,0.0,0.0,0.0,104.250520070394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1759338378906,0.0,0.0,29.9618225097656,0.0,0.24308098687066,0.30517578125,0.0,0.0,0.0,0.0,0.0
2023-09-30T23:01:40Z,0.0,0.0,0.0,0.0,104.283557598407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.261926651000977,0.321531295776367,0.0,0.0,0.0,0.0,0.0
2023-09-30T23:01:50Z,0.0,0.0,0.0,0.0,104.306597391764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9372619628906,0.0,0.0,30.2032775878906,0.0,0.228252410888672,0.282516479492187,0.0,0.0,0.0,0.0,0.0
2023-09-30T23:02:00Z,0.0,0.0,0.0,0.0,104.301247336648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8346252441406,0.0,0.0,30.3790588378906,0.0,0.241231918334961,0.265819685799735,0.0,0.0,0.0,0.0,0.0
2023-09-30T23:02:10Z,0.0,0.0,0.0,0.0,104.309765902433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7496643066406,0.0,0.0,30.4010314941406,0.0,0.269746780395508,0.342338425772531,0.0,0.0,0.0,0.0,0.0
2023-09-30T23:02:20Z,0.0,0.0,0.0,0.0,104.321964263916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6642150878906,0.0,0.0,30.5768127441406,0.0,0.236265659332275,0.305159091949463,0.0,0.0,0.0,0.0,0.0
2023-09-30T23:02:30Z,0.0,0.0,0.0,0.0,104.320268358503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.564931233724,0.0,0.0,30.7159729003906,0.0,0.271506742997603,0.322500142184171,0.0,0.0,0.0,0.0,0.0
2023-09-30T23:02:40Z,0.0,0.0,0.0,0.0,104.323717753092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4728088378906,0.0,0.0,30.7965393066406,0.0,0.266925493876139,0.314723120795356,0.0,0.0,0.0,0.0,0.0
2023-09-30T23:02:50Z,0.0,0.0,0.0,0.0,104.326221466064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3806864420573,0.0,0.0,31.0978088378906,0.0,0.236725807189941,0.322213768959045,0.0,0.0,0.0,0.0,0.0
2023-09-30T23:03:00Z,0.0,0.0,0.0,0.0,104.341037750244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3098856608073,0.0,0.0,31.1710510253906,0.0,0.216855321611677,0.318568093436105,0.0,0.0,0.0,0.0,0.0
2023-09-30T23:03:10Z,0.0,0.0,0.0,0.0,104.347202845982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2179260253906,0.0,0.0,31.2379455566406,0.0,0.179805755615234,0.302414894104004,0.0,0.0,0.0,0.0,0.0
2023-09-30T23:03:20Z,0.0,0.0,0.0,0.0,104.345519171821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.140126546224,0.0,0.0,31.4513244628906,0.0,0.257045030593872,0.314027070999145,0.0,0.0,0.0,0.0,0.0
2023-09-30T23:03:30Z,0.0,0.0,0.0,0.0,104.339413729581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0904846191406,0.0,0.0,31.5177307128906,0.0,0.234208106994629,0.329887866973877,0.0,0.0,0.0,0.0,0.0
2023-09-30T23:03:40Z,0.0,0.0,0.0,0.0,104.349665323893,0.0,0.0,0.0,0.003044394786573,0.0,-0.555555555555556,0.0,25.0125223795573,0.0,0.065217391304348,31.6134338378906,0.0,0.255192120869954,0.29630184173584,0.0,0.0,0.0,0.0,0.0
2023-09-30T23:03:50Z,0.0,0.0,2.09292003086635,0.0,104.32033593314,0.0,0.0,0.0,0.330708883782016,0.0,-6.48936170212766,0.0,24.9000549316406,0.0,0.714285714285714,31.5252990722656,-5.82418164185115,8.59438691820417,5.43798378535679,0.0,0.0,-0.140278594036187,0.0,0.0
2023-09-30T23:04:00Z,0.0,0.0,1.73891566016457,0.0,104.266731955788,0.0,0.0,0.0,0.206311188902902,0.0,-6.63157894736842,0.0,25.0055236816406,0.0,0.666666666666667,31.4586486816406,-29.945622580392,13.7677756547928,14.3615423440933,0.0,0.0,-0.721256694623402,0.0,0.0
2023-09-30T23:04:10Z,0.0,0.0,2.79117822647095,0.0,104.231073899703,0.0,0.0,0.0,0.479147772459934,0.0,-6.66666666666667,0.0,25.0548400878906,0.0,0.75609756097561,31.2156473795573,-17.8458136320114,19.599059343338,19.2677018642426,0.0,0.0,-0.429826151579618,0.0,0.0
2023-09-30T23:04:20Z,0.0,0.0,6.09901746114095,0.0,104.002254740397,0.0,0.0,0.0,0.548040453056546,0.0,-9.07216494845361,0.0,25.2394104003906,0.0,0.914893617021277,31.0831604003906,-42.1082765261332,36.2945553064346,42.4697335958481,0.0,0.0,-1.0142008215189,0.0,0.0
2023-09-30T23:04:30Z,0.0,0.0,2.92800813913345,0.0,103.877543449402,0.0,0.0,0.0,0.290856327168009,0.0,-8.40425531914894,0.0,25.4431213378906,0.0,0.86,31.2333557128906,-77.4332853953044,20.9328562021255,21.4335349798203,0.0,0.0,-1.86502290765444,0.0,0.0
2023-09-30T23:04:40Z,0.0,0.0,1.35631203651428,0.0,104.098143386841,0.0,0.0,0.0,0.164035992957652,0.0,-1.8,0.0,25.5792541503906,0.0,0.148936170212766,31.7023010253906,-54.0133457183838,7.18414386113485,13.3690950075785,0.0,0.0,-1.30094093084335,0.0,0.0
2023-09-30T23:04:50Z,0.0,0.0,5.93104839324951,0.0,103.862776184082,0.0,0.0,0.0,0.486146342122194,0.0,-8.38383838383838,0.0,25.621571858724,0.0,0.836734693877551,31.2449442545573,-53.9553806304932,30.696004152298,31.0359241962433,0.0,0.0,-1.29954480528831,0.0,0.0
2023-09-30T23:05:00Z,0.0,0.021276595744681,2.47868362225984,0.0,103.903482537521,0.0,0.0,0.0,0.147796898301007,0.0,-4.08163265306122,0.0,25.7814025878906,0.0,0.382978723404255,31.0831604003906,-82.0796364678277,8.07687176598443,7.99125046200222,0.0,0.0,-1.97693280378978,0.0,0.0
2023-09-30T23:05:10Z,0.0,0.0,0.0,0.0,104.133548259735,0.0,0.0,0.0,0.034001580774784,0.0,-1.0,0.0,25.7706604003906,0.0,0.106382978723404,31.4147033691406,-55.0250625610352,13.4036955833435,13.3077087402344,0.0,0.0,-1.32530856132507,0.0,0.0
2023-09-30T23:05:20Z,0.0,0.0,2.99251874287923,0.0,104.057123819987,0.0,0.0,0.0,0.371427991214053,0.0,-5.20833333333333,0.0,25.6856994628906,0.0,0.466666666666667,31.5475158691406,-18.317919254303,38.836351553599,41.3107555707296,0.0,0.0,-0.441197082400322,0.0,0.0
2023-09-30T23:05:30Z,0.0,0.0,5.46847673562857,0.0,103.878741924579,0.0,0.0,0.0,0.535128066184545,0.0,-7.17171717171717,0.0,25.7706604003906,0.0,0.772727272727273,31.4034729003906,-20.898443751865,30.9968411127726,34.0775030454,0.0,0.0,-0.50335043668747,0.0,0.0
2023-09-30T23:05:40Z,0.0,0.0,1.86376571655273,0.0,103.948924255371,0.0,0.0,0.0,0.247877037942248,0.0,-6.6304347826087,0.0,26.1224670410156,0.0,0.711111111111111,31.1490783691406,-33.0333601633708,14.1138012625954,14.8331640416926,0.0,0.0,-0.795626521110535,0.0,0.0
2023-09-30T23:05:50Z,0.0,0.0,2.68385296776181,0.0,103.915914626349,0.0,0.0,0.0,0.25264473259449,0.0,-4.0,0.0,26.161610921224,0.0,0.44,31.2452697753906,-36.9994140971791,14.0829608917236,14.7934627532959,0.0,0.0,-0.891151081431996,0.0,0.0
2023-09-30T23:06:00Z,0.0,0.0,1.61847159976051,0.0,104.075279962449,0.0,0.0,0.0,0.247430947191101,0.0,-6.90721649484536,0.0,26.161610921224,0.0,0.693877551020408,31.362782796224,-28.8868060641819,23.3743031819661,24.3910948435466,0.0,0.0,-0.695754501554701,0.0,0.0
2023-09-30T23:06:10Z,0.0,0.0,2.71828034344841,0.0,104.003262239344,0.0,0.0,0.0,0.337783715361249,0.0,-6.70103092783505,0.0,26.1759338378906,0.0,0.6875,31.6358947753906,-32.3061405630673,24.2497241156442,25.6528002875192,0.0,0.0,-0.778111044098349,0.0,0.0
